id1,id2,relative_speed,distance
235084179,372343000,0.054977697,0.933816003
235084179,372343000,0.054977697,0.978970981
235084179,372343000,0.076968541,0.331939992
235084179,372343000,0.032986685,0.379335228
235084179,372343000,0.1429394,0.421071912
235084179,372343000,0.252881229,0.460363531
235084179,372343000,0.1429394,0.507965339
235084179,372343000,0.032986685,0.586403687
235084179,372343000,0.032986685,0.630550925
235084179,372343000,0.032986685,0.666451549
235084179,372343000,0.032986685,0.704906078
235084179,372343000,0.032986685,0.754162988
235084179,372343000,0.032986685,0.790079029
235084179,372343000,0.076968541,0.831687114
235084179,372343000,0.076968541,0.876833353
235084179,372343000,0.076968541,0.907648072
235084179,372343000,0.076968541,0.952800403
235084179,372343000,0.076968541,0.996964017
235084179,372343000,0.283178509,0.999737871
235084179,372343000,0.279829014,0.99346349
235084179,372343000,0.279829014,0.990597119
235084179,372343000,0.289031797,0.999263824
235084179,372343000,0.295383952,0.996810698
235084179,372343000,0.295383952,0.993172311
235084179,372343000,0.345835522,0.998267178
235084179,372343000,0.345835522,0.998267178
235084179,372343000,0.35584989,0.999941775
235084179,372343000,0.35584989,0.999941775
235084179,372343000,5.663570172,0.999737871
235084179,372343000,5.708511886,0.99346349
235084179,372343000,5.021527178,0.996810698
235084179,372343000,5.820443492,0.990597119
235084179,372343000,5.119988495,0.993172311
235084179,372343000,5.994482377,0.998267178
235084179,372343000,5.994482377,0.998267178
235084179,372343000,6.168064759,0.999941775
235084179,372343000,6.168064759,0.999941775
235084179,372343000,6.069667736,0.999263824
235084179,372343000,0.018821663,0.979020399
235084179,372343000,0.018995414,0.951647168
235084179,372343000,0.019169151,0.927491937
235084179,372343000,0.019342873,0.898639722
235084179,372343000,0.019342873,0.875380286
235084179,372343000,0.021946862,0.821978063
235084179,372343000,0.022814045,0.774829419
235084179,372343000,0.021599871,0.748307598
235084179,372343000,0.018474117,0.725787068
235084179,372343000,0.014995745,0.700460674
235084179,372343000,0.013080626,0.671108035
235084179,372343000,0.011861275,0.642892143
235084179,372343000,0.011512805,0.623417994
235084179,372343000,0.011687045,0.597048026
235084179,372343000,0.010467191,0.575312381
235084179,372343000,0.011338558,0.52457023
235084179,372343000,0.014125397,0.497274171
235084179,372343000,0.016735569,0.477620589
